x,y,z,real,imag
-7.5601310729980470e-02,8.9408851623535152e-02,-2.0686465454101563e-01,2.0120897137217510e+00,3.5705443145855971e+00
9.8515579223632813e-02,5.7717540740966800e-02,-1.4698730468749999e-01,1.0408741167416002e+00,1.5053655979500196e+00
-1.4790774536132811e-01,4.4367820739746093e-02,-1.8321968078613282e-01,1.4008915770305517e+00,4.0725437847059887e+00
1.1152428436279296e-01,8.9089096069335932e-02,-1.4664149475097657e-01,1.5083027900706436e+00,2.2628106095754497e+00
5.7126518249511718e-02,1.1195597839355469e-01,-2.1459324645996095e-01,2.1257005914691431e+00,8.5167822525145853e-01
-6.8144721984863280e-02,-3.1535026550292972e-02,-1.1523559570312500e-01,5.5080856771072939e-01,2.3457016234736070e+00
-6.8649368286132816e-03,8.6464790344238276e-02,-1.1634527587890625e-01,1.3328053098300758e+00,3.4455094180761132e+00
1.3013166427612305e-02,8.2271690368652339e-02,-1.1559259033203124e-01,1.2638333992383215e+00,3.1079639128410674e+00
-9.1200199127197262e-03,9.1204505920410156e-02,-2.0212002563476564e-01,2.1826367409911880e+00,1.8277824670843845e+00
2.5253688812255860e-02,-3.2684940338134766e-02,-1.1539996337890625e-01,3.0863809444276180e-01,4.3897953177451576e-01
9.9261344909667967e-02,6.5539237976074222e-02,-1.4682582092285157e-01,1.1569383823014350e+00,1.7813888895387189e+00
9.8290725708007814e-02,1.3482743835449218e-01,-2.0449462890625000e-01,2.1200464141001238e+00,1.5501899229025424e+00
-1.4481980895996094e-01,4.9759735107421876e-02,-1.8878094482421875e-01,1.4587719689752789e+00,4.0901478795188542e+00
-8.4115356445312497e-02,9.1316246032714848e-02,-2.0881669616699219e-01,1.9778113901203416e+00,3.7156391259063044e+00
8.7776855468749998e-02,1.7660367965698243e-02,-1.1951493835449219e-01,4.8940507300336644e-01,-2.5866428988873258e-02
-1.2564350891113282e-01,6.3214534759521490e-02,-2.0374313354492188e-01,1.6462412206937613e+00,4.0449339068213606e+00
-2.0318250656127929e-02,9.3843002319335941e-02,-1.9967582702636719e-01,2.1850148283784554e+00,2.2367380740478908e+00
3.9503147125244144e-02,9.1910827636718748e-02,-2.0031654357910156e-01,2.0758913099414844e+00,3.9635892834740249e-01
4.8476928710937499e-02,-2.5494651794433595e-02,-1.1540044403076172e-01,2.9750294090254714e-01,-1.9641581701261401e-02
5.1548450469970704e-02,1.0807054901123046e-01,-2.1154589843749999e-01,2.1209391633148895e+00,7.8383709009608360e-01
-6.0691928863525389e-02,-3.2144828796386721e-02,-1.1527046966552734e-01,5.2655025583535919e-01,2.2183206840013456e+00
2.0764108657836913e-02,8.8006233215332033e-02,-2.0390939331054689e-01,2.1156336773005293e+00,7.5406075029299702e-01
7.9926719665527349e-02,1.9385318756103517e-03,-1.1513957214355469e-01,3.9356830694212119e-01,-2.4770480608631740e-01
1.0698179626464843e-01,1.3771704101562501e-01,-1.9096228027343751e-01,2.0838273840335035e+00,1.8771800040028848e+00
-3.7452083587646484e-02,1.0259342956542969e-01,-2.0215292358398437e-01,2.1687758533858057e+00,2.7983445165466359e+00
8.3995971679687503e-02,4.5621315002441404e-02,-1.3964392089843750e-01,8.4238638638395580e-01,1.1049779363507795e+00
9.2243480682373050e-03,-3.2441856384277344e-02,-1.1539994049072265e-01,3.4822753773089399e-01,8.3509654292369384e-01
3.1466040611267091e-03,9.0338012695312497e-02,-1.2421196746826171e-01,1.3980786591094916e+00,3.4275774645869395e+00
-1.1260451507568360e-01,7.7873817443847651e-02,-2.0650729370117188e-01,1.7863422515928713e+00,4.0090941998016278e+00
-6.6819024085998536e-03,-3.2262405395507815e-02,-1.1539992523193360e-01,3.8799502909651817e-01,1.1994022310638208e+00
-2.2680967330932618e-02,-3.2184181213378904e-02,-1.1540119934082031e-01,4.2797882571093582e-01,1.5349419127012389e+00
7.4326736450195316e-02,1.2634469604492188e-01,-2.1619302368164062e-01,2.1419848363215830e+00,1.1894762058121851e+00
-3.8305778503417966e-02,-3.2934238433837894e-02,-1.1540351104736328e-01,4.6230016944678520e-01,1.8184442666296081e+00
-1.4073777770996093e-01,5.5547748565673828e-02,-1.9313363647460938e-01,1.5186739329945769e+00,4.1052586320185700e+00
1.5257170200347900e-03,7.4219680786132808e-02,-1.1524340820312499e-01,1.2073633933855064e+00,3.1448353551556347e+00
2.7371948242187499e-02,8.5518943786621088e-02,-2.0471116638183592e-01,2.0837830038817282e+00,4.7243949444607480e-01
1.1838997650146485e-01,1.0538027191162110e-01,-1.5152198791503907e-01,1.7185941018135948e+00,2.3475564051077620e+00
6.2826068878173824e-02,1.1640285491943360e-01,-2.1630230712890625e-01,2.1312765402180558e+00,9.4256904370004624e-01
4.1080722808837893e-02,9.9782218933105474e-02,-2.0248005676269532e-01,2.1055607675934382e+00,6.3035139686251673e-01
8.1646301269531249e-02,8.8806695938110358e-03,-1.1519010162353516e-01,4.3972074329162580e-01,-9.4414957156038204e-02
1.1001013183593750e-01,1.3643232727050780e-01,-1.8363848876953126e-01,2.0544346649103842e+00,2.0185041356369782e+00
-1.4542611694335938e-01,-3.3134822845458985e-03,-1.5707867431640626e-01,9.8971415306695398e-01,3.5739364120683810e+00
-4.8750576972961422e-03,9.0110084533691404e-02,-1.2313255310058593e-01,1.3981784252989653e+00,3.5206564955558726e+00
7.1221130371093747e-02,-1.7877498626708985e-02,-1.1532154846191406e-01,2.8962968473154049e-01,-4.9769043476856112e-01
-2.9584001541137696e-02,1.0198259735107422e-01,-2.0104649353027343e-01,2.1826012536226971e+00,2.5868098143903095e+00
-7.5543342590332033e-02,-3.0350761413574220e-02,-1.1546980285644531e-01,5.7922323996911329e-01,2.4772373956748375e+00
-1.0610361480712890e-01,8.1751304626464849e-02,-2.0754852294921874e-01,1.8358263603977802e+00,3.9604981258169274e+00
1.7180355072021484e-02,-3.2600017547607420e-02,-1.1539995574951172e-01,3.2837533772612304e-01,6.4210055749504891e-01
9.9577606201171870e-02,7.3582267761230474e-02,-1.4662812805175782e-01,1.2734812982023980e+00,2.0231359103063471e+00
1.2836478948593140e-03,-3.2333106994628907e-02,-1.1539991760253906e-01,3.6818920774897967e-01,1.0212767635053321e+00
-1.4669739723205566e-02,-3.2209529876708984e-02,-1.1540018463134766e-01,4.0797547329418082e-01,1.3708690580356238e+00
8.3487205505371087e-02,3.9659721374511722e-02,-1.3505772399902344e-01,7.5032983680978482e-01,8.3276300222421096e-01
6.8566421508789069e-02,1.2124858856201172e-01,-2.1699748229980470e-01,2.1370733919860339e+00,1.0543277498287067e+00
-3.0683269500732423e-02,-3.2251998901367186e-02,-1.1540322113037109e-01,4.4767934427078515e-01,1.6903664323980085e+00
-4.5854156494140624e-02,-3.3260318756103517e-02,-1.1538986206054687e-01,4.7995024175509271e-01,1.9483178421123173e+00
7.7711692810058589e-02,-4.9071378707885738e-03,-1.1520051574707031e-01,3.5333412612572668e-01,-3.7053890572677806e-01
8.0060462951660152e-02,1.3128442382812500e-01,-2.1412934875488282e-01,2.1441959415488849e+00,1.3350775207674395e+00
-1.3587127685546874e-01,6.0746440887451174e-02,-1.9696615600585937e-01,1.5764377964672400e+00,4.1069645166218534e+00
-4.5075584411621093e-02,1.0305865478515625e-01,-2.0473022460937501e-01,2.1513433967837905e+00,3.0028592321502345e+00
9.5747213363647464e-03,7.4761764526367194e-02,-1.1522241973876954e-01,1.1990399503594127e+00,3.0336560990744310e+00
9.1159347534179688e-02,5.4468826293945311e-02,-1.4603619384765626e-01,9.8372062846201080e-01,1.4261145130311990e+00
-6.9240333557128900e-02,9.5145095825195314e-02,-2.0737716674804688e-01,2.0546425411753937e+00,3.4782503348329543e+00
-1.4955534362792969e-01,3.9972499847412107e-02,-1.7607466125488280e-01,1.3479854936104985e+00,4.0592463824864229e+00
-9.2373863220214847e-02,8.8825073242187497e-02,-2.0873800659179687e-01,1.9312694351758812e+00,3.8177663664044186e+00
8.5972007751464838e-02,2.9308797836303711e-02,-1.2349420928955078e-01,6.0260311915015607e-01,3.9430404308391154e-01
1.7974710464477540e-03,9.5640663146972657e-02,-1.9906837463378907e-01,2.1796079021312700e+00,1.5671900289702236e+00
-1.3453826904296876e-01,-6.0340099334716801e-03,-1.4922158813476563e-01,9.3753546297820933e-01,3.5121933217601828e+00
-1.1510300445556641e-01,-1.6291376113891601e-02,-1.4668380737304687e-01,8.1103066550552616e-01,3.2500894611438920e+00
-1.2274730682373047e-01,-1.3850393295288086e-02,-1.4668220520019531e-01,8.4951940826921812e-01,3.3355903334165231e+00
1.1517749786376953e-01,1.2564185333251954e-01,-1.6373918151855468e-01,1.9195331769571133e+00,2.3094669333635816e+00
1.1584913635253906e-01,1.1518511199951172e-01,-1.5505372619628907e-01,1.8096601100272265e+00,2.3859702777112513e+00
-8.7908302307128899e-02,-2.1368387222290040e-02,-1.3093614196777345e-01,6.8476189105601404e-01,2.8798123871917300e+00
-1.4855964660644530e-01,6.8191356658935543e-03,-1.6132360839843751e-01,1.0748427624434727e+00,3.7180325038244115e+00
-1.5136918640136718e-01,2.0311328887939455e-02,-1.6825531005859376e-01,1.1889735743637213e+00,3.8770616873686343e+00
-1.2024481773376465e-02,8.0652183532714847e-02,-1.1533441925048828e-01,1.2931969713409512e+00,3.4399288104916770e+00
-9.9047805786132814e-02,-1.5499135017395020e-02,-1.4528567504882811e-01,7.7280758683011852e-01,3.1512690289789886e+00
1.1253685760498047e-01,1.3393222045898437e-01,-1.7649325561523438e-01,2.0164970628049494e+00,2.1337619486398118e+00
6.3090034484863278e-02,-1.9319923400878906e-02,-1.1539944458007813e-01,3.0014484294353072e-01,-2.9354344153357981e-01
8.3826240539550775e-02,5.2083435058593752e-02,-1.4392402648925781e-01,9.5027370417455470e-01,1.4042106680758253e+00
-1.5085673522949219e-01,3.3123313903808592e-02,-1.7643847656250000e-01,1.3011017878665516e+00,3.9943803294976092e+00
-5.3230812072753909e-02,-3.2664546966552736e-02,-1.1534680175781251e-01,5.0312901648084973e-01,2.0860605079419758e+00
-1.3079949951171874e-01,6.5677772521972655e-02,-1.9993801879882814e-01,1.6307235257573536e+00,4.1007580116111608e+00
-5.8394808769226076e-03,9.5705230712890624e-02,-1.9871910095214843e-01,2.1869675917014986e+00,1.8112778108201482e+00
-2.1336671829223632e-02,1.0130197906494140e-01,-1.9980050659179688e-01,2.1916224558014696e+00,2.3514687246096417e+00
-1.3829154968261719e-02,9.5978881835937502e-02,-1.9869882202148437e-01,2.1897993160137701e+00,2.0625485864487341e+00
8.4558433532714847e-02,2.3991632461547851e-02,-1.1737850189208984e-01,5.5489221951311296e-01,2.9120860140848626e-01
-1.2917369079589844e-01,-1.0566771507263184e-02,-1.4739739990234374e-01,8.9060509842574265e-01,3.4203589286678713e+00
1.1432624816894531e-01,1.3028248596191405e-01,-1.6979164123535156e-01,1.9714682711972269e+00,2.2337424540439481e+00
7.4580345153808597e-02,-1.1463191032409668e-02,-1.1527307128906250e-01,3.1927209506785825e-01,-4.4559055296431738e-01
5.5535449981689453e-02,-2.2150938034057616e-02,-1.1540405273437500e-01,3.0137682170648350e-01,-1.4074818500301012e-01
1.1547191619873047e-01,1.2042639160156250e-01,-1.5854475402832030e-01,1.8633370173181674e+00,2.3633703203732548e+00
4.6374736785888673e-02,1.0453591918945312e-01,-2.0704006958007812e-01,2.1148509577666559e+00,7.1557977374882786e-01
-1.0665428924560547e-01,-1.5820693016052247e-02,-1.4649281311035156e-01,7.9149374525068938e-01,3.2033687689171715e+00
-8.9930503845214838e-02,-1.7886617660522460e-02,-1.3763436889648437e-01,7.2422477170104860e-01,3.0049656611392570e+00
-6.4421901702880861e-03,7.3912734985351558e-02,-1.1526233673095704e-01,1.2209045560260643e+00,3.2604102101141570e+00
-1.5020683288574219e-01,1.3412437438964843e-02,-1.6459973144531251e-01,1.1306082778623796e+00,3.8002531900366581e+00
9.8152618408203132e-03,9.5418998718261719e-02,-1.9874880981445311e-01,2.1675777694889167e+00,1.3282331733855275e+00
1.0290731811523438e-01,1.3711990356445314e-01,-1.9802497863769530e-01,2.1058294734896124e+00,1.7253994073914820e+00
-1.1891318511962891e-01,7.3746261596679685e-02,-2.0492938232421876e-01,1.7344422668353539e+00,4.0484563900853097e+00
3.2976139068603513e-02,8.9051124572753909e-02,-2.0101606750488282e-01,2.0836960644115909e+00,4.6075243666145149e-01
-8.6512580871582034e-02,-2.5199560165405272e-02,-1.2418297576904297e-01,6.4708122628092246e-01,2.7489769518571858e+00
1.1243249511718750e-01,1.0174743652343750e-01,-1.4859626770019532e-01,1.6552675367311254e+00,2.3922415650599733e+00
8.5696525573730475e-02,1.3544573974609375e-01,-2.1042166137695312e-01,2.1421300865074793e+00,1.4835718176111443e+00
-9.3271347045898442e-02,-1.4769874572753906e-02,-1.4265899658203124e-01,7.6177702186242846e-01,3.1147731364392772e+00
3.5365959167480469e-02,-2.3751226425170899e-02,-1.1539994049072265e-01,3.4014650191557261e-01,3.7290387322426888e-01
1.0472550201416016e-01,8.8052787780761713e-02,-1.4645591735839844e-01,1.4746223511529726e+00,2.3013805643414433e+00
-1.4776277160644533e-01,4.7946598052978517e-02,-1.7506813049316405e-01,1.3997803595838949e+00,4.1282431431981816e+00
1.6096172332763673e-02,8.7651588439941405e-02,-1.2059637451171876e-01,1.3292287631569062e+00,3.1767394478496045e+00
-1.4715704345703126e-01,2.0164496898651121e-03,-1.5915806579589845e-01,1.0342135197088480e+00,3.6520015703547175e+00
1.0170443725585937e-01,8.1078247070312498e-02,-1.4649382019042970e-01,1.3786653570733733e+00,2.1854378724552799e+00
8.4462959289550776e-02,3.4501163482666013e-02,-1.2942199707031249e-01,6.7101384017113896e-01,5.9462655011255094e-01
4.2489513397216794e-02,-2.1213047027587889e-02,-1.1539997100830078e-01,3.3897261086404440e-01,2.4068186198077535e-01
-1.4621980285644531e-01,5.2744266510009769e-02,-1.8120486450195311e-01,1.4519277781855937e+00,4.1421312304573785e+00
-1.3958082580566405e-01,-8.0002212524414064e-04,-1.5175636291503905e-01,9.8907521460941150e-01,3.6049404501903428e+00
8.1658866882324224e-02,1.6862047195434569e-02,-1.1542399597167968e-01,5.0402484510597256e-01,1.5223598073207190e-01
-8.2488700866699224e-02,-2.8239242553710936e-02,-1.1767995452880860e-01,6.1261073319818560e-01,2.6147426647247891e+00
-1.5152322387695313e-01,2.7255064010620118e-02,-1.7230651855468751e-01,1.2482994267388707e+00,3.9452885168090859e+00
1.0811396026611328e-01,9.4989532470703131e-02,-1.4686251831054686e-01,1.5665299422943215e+00,2.3657220470934845e+00
-9.9376487731933597e-02,8.5422271728515631e-02,-2.0835746765136720e-01,1.8845476091250632e+00,3.9002091894509796e+00
1.0911011695861816e-02,8.9945312499999999e-02,-1.2589723205566405e-01,1.3944218188989641e+00,3.3282833455625882e+00
9.1072242736816411e-02,1.3867529296875000e-01,-2.0542304992675781e-01,2.1351365430964648e+00,1.6368510601122173e+00
2.8163011550903321e-02,-2.5110059738159180e-02,-1.1539999389648438e-01,3.4895994240388106e-01,5.2830763189607888e-01
1.1283026123046876e-01,1.1014888763427734e-01,-1.5131263732910155e-01,1.7438652637575438e+00,2.4235411005381033e+00
9.1692123413085941e-02,6.2598987579345705e-02,-1.4675862121582031e-01,1.1054726341185499e+00,1.7300240540818437e+00
-7.7272979736328129e-02,9.7347702026367194e-02,-2.0918797302246095e-01,2.0244219834756620e+00,3.6284000970054171e+00
-5.1988029479980470e-02,1.0464422607421875e-01,-2.0746058654785157e-01,2.1333740637863667e+00,3.1826226788322636e+00
-6.3849143981933587e-02,1.0094120025634766e-01,-2.0823834228515625e-01,2.0867154061081417e+00,3.4017701863919583e+00
7.9584335327148439e-02,4.6151527404785155e-02,-1.3267182922363283e-01,8.3810030656083723e-01,1.1727842504341193e+00
-1.3684793472290039e-02,8.7806968688964843e-02,-1.2217352294921875e-01,1.3864258254024122e+00,3.5994199589106031e+00
-6.3625267028808594e-02,-2.4650764465332032e-02,-1.1529211425781249e-01,5.8398498128717757e-01,2.4067637780526034e+00
5.2767348289489745e-03,-2.5405443191528321e-02,-1.1539997100830078e-01,4.0314296918596759e-01,1.0751112183744742e+00
-1.4644575500488280e-01,1.3089871406555176e-02,-1.5774296569824220e-01,1.1097242345127980e+00,3.8023701180909359e+00
1.7748161315917967e-02,7.5325965881347656e-02,-1.1519918823242188e-01,1.1918046883197366e+00,2.9242812921746024e+00
-1.0672299385070801e-02,-2.5221286773681642e-02,-1.1539995574951172e-01,4.4384230734498065e-01,1.4296955256028545e+00
-1.4347448730468751e-01,5.7738662719726559e-02,-1.8644596862792970e-01,1.5051049921791027e+00,4.1522661307978446e+00
9.9918403625488275e-02,1.4168125915527344e-01,-1.9201980590820311e-01,2.1011404074370388e+00,1.9434623516795415e+00
1.0869120788574219e-01,1.3068234252929686e-01,-1.6389865112304688e-01,1.9409004205788962e+00,2.3868149038340576e+00
-5.7274204254150390e-02,1.0023974609375000e-01,-2.0653269958496093e-01,2.1091517313977586e+00,3.2602615135106321e+00
4.9451644897460935e-02,-1.7452156066894531e-02,-1.1540082550048827e-01,3.4598624607213124e-01,1.3917241341461928e-01
-1.2500898742675781e-01,6.9971649169921879e-02,-2.0268124389648437e-01,1.6839767752150450e+00,4.0801773429690140e+00
2.6507514953613281e-02,9.2638595581054681e-02,-2.0080091857910157e-01,2.1177937247324046e+00,7.5101027881179339e-01
7.8431083679199223e-02,5.1680267333984377e-02,-1.3775347900390625e-01,9.3288864188925569e-01,1.4394405780745605e+00
9.5845947265624995e-02,1.4087673950195312e-01,-1.9911187744140624e-01,2.1214224747960850e+00,1.7911144078991907e+00
-5.5991943359374997e-02,-2.4994939804077149e-02,-1.1537121582031250e-01,5.6125044513108469e-01,2.2797073664319045e+00
-1.4815588378906250e-01,2.0094196319580079e-02,-1.6106814575195313e-01,1.1685339969108044e+00,3.8861192022493491e+00
1.3130875587463378e-02,-2.5577054977416993e-02,-1.1539998626708985e-01,3.8270117026743866e-01,8.8778602786969296e-01
-2.6735324859619141e-03,-2.5300460815429686e-02,-1.1539994049072265e-01,4.2344724720796656e-01,1.2554517355155304e+00
-1.8705652236938475e-02,-2.5147949218750000e-02,-1.1540018463134766e-01,4.6438733710813707e-01,1.5972872896562265e+00
2.1339378356933593e-02,8.2718994140625002e-02,-1.1629228210449219e-01,1.2578905010470809e+00,3.0021413451358860e+00
1.0772868347167969e-01,1.3541233825683593e-01,-1.7021772766113280e-01,1.9925286648647167e+00,2.3067780994897005e+00
1.8808614730834960e-02,9.5737976074218745e-02,-1.9939837646484376e-01,2.1488844277184946e+00,1.0654560320371749e+00
1.0324134063720704e-01,1.4093095397949218e-01,-1.8460917663574219e-01,2.0725418434498639e+00,2.0816374336393695e+00
-1.3967668151855470e-01,6.3233226776123044e-02,-1.9051991271972657e-01,1.5604577607236676e+00,4.1611355963284105e+00
3.3529678344726560e-02,9.7109130859375004e-02,-1.9958525085449219e-01,2.1143495365808187e+00,7.0743152062294334e-01
-9.1615013122558597e-02,9.6860961914062502e-02,-2.0875547790527343e-01,1.9579447822637590e+00,3.8408557122240072e+00
6.5512260437011721e-02,-1.1139698982238769e-02,-1.1539370727539063e-01,3.4595463089397627e-01,-1.6436247643998270e-01
-1.2792323303222655e-01,-3.2865552902221679e-03,-1.4703399658203126e-01,9.4003813199527908e-01,3.5347584821367102e+00
-1.4777966308593751e-01,4.3258144378662107e-02,-1.6833250427246094e-01,1.3483322401107387e+00,4.1082455246030083e+00
7.4075958251953122e-02,6.7927722930908206e-03,-1.1526280975341797e-01,4.4715900559682020e-01,6.6082683171950318e-02
-1.1029495239257812e-01,-8.8103771209716800e-03,-1.4675064086914064e-01,8.5435138836683611e-01,3.3568636465671062e+00
7.0891998291015626e-02,-6.0856623649597165e-03,-1.1533390808105469e-01,3.6467092789497657e-01,-1.9546246892585661e-01
5.5602615356445312e-02,1.1965883636474610e-01,-2.1593540954589843e-01,2.1518190659384500e+00,1.1247646758401129e+00
-3.9639839172363280e-02,1.0863278961181641e-01,-2.0700173950195314e-01,2.1705395529260612e+00,2.9303274738666771e+00
1.0589657592773437e-01,1.3888496398925781e-01,-1.7722959899902344e-01,2.0365895294195964e+00,2.2026196032780438e+00
